episode,score,score_avg
1,-1154.1010203465196,-1154.1010203465196
2,-1468.594892822812,-1311.3479565846658
3,-861.5182485371286,-1161.40472056882
4,-941.6560607965663,-1106.4675556257566
5,-854.2933910022421,-1056.0327227010537
6,-1333.7483461262477,-1102.318659938586
7,-932.4347728560734,-1078.0495332125126
8,-1176.328353001695,-1090.3343856861607
9,-997.8937033395594,-1080.0631987587606
10,-1774.361469550459,-1149.4930258379304
11,-1358.8116805348654,-1169.964091856765
12,-1552.4852727272225,-1178.353129847206
13,-1556.9625178587426,-1247.8975567793675
14,-1512.6168077491336,-1304.9936314746242
15,-1586.116061051132,-1378.1758984795129
16,-1627.2899636295674,-1407.5300602298453
17,-1689.6791515823713,-1483.254498102475
18,-1753.3963196883276,-1540.961294771138
19,-1746.0855509701514,-1615.780479534197
20,-1792.0820959233038,-1617.552542171482
21,-1686.645186326154,-1650.3358927506106
22,-1743.7048972810685,-1669.4578552059952
23,-1629.8923571849573,-1676.7508391386168
24,-1551.0291782041493,-1680.5920761841182
25,-1685.3518683791608,-1690.5156569169208
26,-1680.9598719663347,-1695.882647750598
27,-1355.9429780130017,-1662.5090303936609
28,-1667.1693805587313,-1653.8863364807014
29,-1652.2022355033785,-1644.498004934024
30,-1466.7063831700955,-1611.960433658703
31,-1599.8874722123605,-1603.284662247324
32,-1336.1957921150138,-1562.5337517307182
33,-1490.079621206887,-1548.5524781329113
34,-1533.5893997310284,-1546.8085002855992
35,-1429.333609270142,-1521.2066743746975
36,-1469.203679543423,-1500.031055132406
37,-1633.7987486367033,-1527.8166321947763
38,-1531.5121354370374,-1514.2509076826068
39,-1521.9240541943868,-1501.2230895517077
40,-1578.9150396181392,-1512.4439551965122
41,-1524.2711346987512,-1504.882321445151
42,-1594.3076947677757,-1530.6935117104274
43,-1542.786090474368,-1535.9641586371756
44,-1515.2290324699504,-1534.1281219110676
45,-1339.2889509159836,-1525.1236560756518
46,-1126.8740440848344,-1490.890692529793
47,-1333.111012886425,-1460.8219189547651
48,-1505.417723979089,-1458.2124778089706
